,Locality,Region,Type,latitude,longitude,price
67,Kandivali West,Mumbai,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Bhoomi Enclave Kandivali West,19.2099437,72.8308692,"40,000"
68,Kandivali West,Mumbai,3 BHK 1100 Sq-ft Flat/Apartment for Rent in Gemstar Symphony Apartment Kandivali West,19.20528394,72.83438154,"45,000"
69,Kandivali West,Mumbai,2 BHK 1260 Sq-ft Flat/Apartment for Rent in RNA ROYALE PARK Kandivali West,19.20789513,72.83290576,"38,000"
70,Kandivali West,Mumbai,2 BHK 1220 Sq-ft Flat/Apartment for Rent in Shiv Shrushti Kandivali West,19.2172859547242,72.8400420418298,"38,000"
71,Kandivali West,Mumbai,1 BHK 340 Sq-ft Flat/Apartment for Rent in Shivaji Raje Complex Kandivali West,19.201731,72.825773,"12,000"
72,Charkop,Mumbai,3 BHK 1200 Sq-ft Flat/Apartment for Rent in Platinum Tower Charkop,19.2189443,72.8227205,"35,000"
73,Mahavir Nagar,Mumbai,2 BHK 847 Sq-ft Flat/Apartment for Rent in Gaurav Garden Mahavir Nagar,19.213147,72.832237,"30,000"
74,Charkop,Mumbai,1 BHK Flat 625 sqft,19.2100454,72.8183494,"17,500"
75,Kandivali West,Mumbai,2 BHK Flat 1220 sqft,19.212881088256836,72.81890869140625,"30,000"
76,Patel Nagar,Mumbai,1 BHK Flat 665 sqft,19.207046508789062,72.84227752685547,"27,000"
77,Kandivali West,Mumbai,1 BHK 650 Sq-ft Flat/Apartment for Rent in Gemstar Symphony Apartment Kandivali West,19.20528394,72.83438154,"29,996"
78,Ekta Nagar Charkop,Mumbai,1 BHK Flat 520 sqft,0.0,0.0,"14,500"
79,Mahavir Nagar,Mumbai,2 BHK Flat 1000 sqft,19.21003532409668,72.8503646850586,"40,000"
80,Sector 3 Charkop ,Mumbai,2 BHK 1080 Sq-ft Flat/Apartment for Rent in Astor Palace Charkop Sector 3,19.2141646,72.832538,"34,000"
81,Sector 4 Charkop ,Mumbai,"2 BHK 1000 Acre Flat/Apartment for Rent in Charkop Sector 4, Mumbai",19.364891052246094,72.86172485351562,"32,000"
82,Kandivali West,Mumbai,1 BHK Flat 620 sqft,19.201879,72.834483,"25,000"
83,Kandivali West,Mumbai,2 BHK Flat 1080 sqft,19.20528394,72.83438154,"35,000"
84,Kandivali West,Mumbai,2 BHK Flat 1650 sqft,19.2153984407855,72.8186995248004,"35,000"
85,Kandivali West,Mumbai,1 BHK Flat 650 sqft,19.2099437,72.8308692,"24,000"
86,Sector 2 Charkop ,Mumbai,"1 BHK 525 Sq-ft Flat/Apartment for Rent in Charkop Sector 2, Mumbai",19.214397430419922,72.81929779052734,"22,000"
87,Kandivali West,Mumbai,2 BHK Flat 670 sqft,19.2006371,72.8404621,"35,000"
88,Charkop,Mumbai,"1 BHK 385 Sq-ft Flat/Apartment for Rent in Charkop, Mumbai",19.2100454,72.8183494,"26,000"
89,Kandivali West,Mumbai,3 BHK Flat 1300 sqft,19.204679299776,72.8399765037362,"50,000"
90,Sector 5 Charkop ,Mumbai,Studio Apartment 500 sqft,19.21799,72.8249,"15,000"
91,Kandivali West,Mumbai,1 BHK Flat 430 sqft,19.2099437,72.8308692,"17,000"
92,Kandivali West,Mumbai,Studio Apartment 450 sqft,19.2150195044819,72.8132449703926,"16,500"
93,Kandivali West,Mumbai,1 BHK Flat 860 sqft,19.206752,72.840401,"27,000"
94,Kandivali West,Mumbai,2 BHK Flat 1060 sqft,19.201858333333334,72.83409666666667,"40,000"
95,Kandivali West,Mumbai,2 BHK Flat 900 sqft,19.2150131579368,72.8139653609034,"28,000"
96,Kandivali West,Mumbai,"2 BHK 700 Sq-ft Flat/Apartment for Rent in Kandivali West, Mumbai",19.2099437,72.8308692,"30,000"
97,Sector 2 Charkop ,Mumbai,"2 BHK 900 Sq-ft Flat/Apartment for Rent in Charkop Sector 2, Mumbai",19.21222,72.82118,"22,000"
98,Kandivali West,Mumbai,1 BHK Flat 690 sqft,19.1952002,72.8456824,"16,000"
99,Mahavir Nagar,Mumbai,2 BHK Penthouse 1200 sqft,19.2135876,72.8370297,"65,000"
100,Charkop,Mumbai,"2 BHK 1050 Sq-ft Flat/Apartment for Rent in Charkop, Mumbai",19.2100454,72.8183494,"28,900"
101,Charkop,Mumbai,1 BHK Flat 700 sqft,19.213053,72.818891,"27,000"
102,Dahanukar Wadi,Mumbai,3 BHK Flat 2325 sqft,19.21007722,72.83131677,"60,000"
103,Kandivali West,Mumbai,2 BHK Flat 900 sqft,19.2099437,72.8308692,"36,000"
104,Mahatama Gandhi Road,Mumbai,2 BHK Flat 1260 sqft,19.20789513,72.83290576,"45,000"
105,Dahanukar Wadi,Mumbai,3 BHK Flat 1200 sqft,19.1952002,72.8456824,"45,000"
106,Sector 3 Charkop ,Mumbai,1 BHK Builder Floor 360 sqft,19.120494842529297,72.8802490234375,"22,000"
107,Kandivali West,Mumbai,2 BHK Flat 910 sqft,19.2130937899761,72.8331546303813,"29,000"
108,Mahatama Gandhi Road,Mumbai,2 BHK Builder Floor 1150 sqft,19.207669,72.833345,"35,000"
109,Charkop Gaon,Mumbai,"1 BHK 600 Sq-ft Flat/Apartment for Rent in Charkop Village, Mumbai",19.207582,72.819877,"23,000"
110,Charkop,Mumbai,1 BHK Flat,19.20393269,72.82766012,"20,000"
111,Dahanukar Wadi,Mumbai,2 BHK Flat 1000 sqft,19.207669,72.833345,"38,000"
112,Kandivali West,Mumbai,2 BHK Flat 900 sqft,19.2202125988807,72.8230962043468,"27,000"
113,Kandivali West,Mumbai,"1 BHK 565 Sq-ft Flat/Apartment for Rent in Kandivali West, Mumbai",19.2099437,72.8308692,"25,000"
114,Kandivali West,Mumbai,1 BHK Flat 500 sqft,19.21854428,72.82828698,"23,000"
115,Sector 8 Charkop ,Mumbai,2 BHK Builder Floor 850 sqft,19.21815,72.81592,"24,000"
116,Patel Nagar,Mumbai,2 BHK Flat 850 sqft,19.20692,72.84164,"31,000"
117,Kandivali West,Mumbai,"1 BHK 350 Sq-ft Flat/Apartment for Rent in Kandivali West, Mumbai",19.2099437,72.8308692,"15,000"
118,Kandivali West,Mumbai,1 BHK Flat 450 sqft,19.2015749,72.8386795,"21,000"
119,Mahavir Nagar,Mumbai,"1 BHK 480 Sq-ft Flat/Apartment for Rent in Mahavir Nagar, Mumbai",19.156368255615234,72.85568237304688,"14,000"
120,Sector 1 Charkop ,Mumbai,3 BHK Builder Floor 2200 sqft,19.21045147662416,72.82563559524534,"45,000"
121,Charkop,Mumbai,2 BHK 861 Sq-ft Flat/Apartment for Rent in Rustomjee Meridian Charkop,19.20678417,72.81912281,"35,000"
122,Kandivali West,Mumbai,3 BHK Flat 1461 sqft,19.2099437,72.8308692,"42,000"
123,Kandivali West,Mumbai,2 BHK Flat 810 sqft,19.2099437,72.8308692,"30,000"
124,Mahavir Nagar,Mumbai,2 BHK Flat 985 sqft,19.19175,72.84694,"35,000"
125,Kandivali West,Mumbai,1 BHK Flat 450 sqft,19.200407028198242,72.82685852050781,"15,000"
126,Ekta Nagar Charkop,Mumbai,Studio Apartment 340 sqft,19.202281951904297,72.82579040527344,"11,500"
127,Kandivali West,Mumbai,1 BHK 645 Sq-ft Flat/Apartment for Rent in Kalpavruksh Heights Lalji pada Link Road,19.201879,72.834483,"24,000"
128,Mahatama Gandhi Road,Mumbai,3 BHK 1150 Sq-ft Flat/Apartment for Rent in Gemstar Symphony Apartment Mahatama Gandhi Road,19.20528394,72.83438154,"40,000"
129,Kandivali West,Mumbai,2 BHK 999 Sq-ft Flat/Apartment for Rent in Orchid Suburbia Kandivali West,19.2035935,72.8280028,"36,000"
