,Locality,Region,Type,latitude,longitude,price
400,Ghodbunder Road,Thane,4 BHK Flat 1600 sqft,19.2735830567068,72.9603240638716,"40,000"
401,Kavesar,Thane,1 BHK Flat 379 sqft,19.269483,72.973648,"15,000"
402,Waghbil,Thane,3 BHK Flat 1460 sqft,19.258161,72.9754581,"25,000"
403,Ghodbunder Road,Thane,2 BHK Flat 1000 sqft,19.2275406,72.982639,"10,000"
404,Waghbil,Thane,"2 BHK 785 Sq-ft Flat/Apartment for Rent in Waghbil, Thane",19.266575,72.983724,"25,000"
405,Ghodbunder Road,Thane,1 BHK Flat 633 sqft,19.2763106508896,72.9642071774524,"3,000"
406,Waghbil,Thane,2 BHK Flat 850 sqft,19.2514434,72.9692628,"4,000"
407,Ghodbunder Road,Thane,1 BHK Flat 650 sqft,19.280216,72.930298,"7,000"
408,Waghbil,Thane,1 BHK Flat 750 sqft,19.2599998425064,72.9828113101317,"10,500"
409,Ghodbunder Road,Thane,2 BHK Flat 1065 sqft,19.2451283333333,72.9810733333333,"12,000"
410,Kavesar,Thane,1 BHK Flat 650 sqft,19.2626573,72.971396,
411,Bhayanderpada,Thane,2 BHK 900 Sq-ft Flat/Apartment for Rent in Lodha Splendora Bhayanderpada,19.283103022435,72.956399308722,"19,000"
412,Hiranandani Estate,Thane,3 BHK Flat 1650 sqft,19.26004981994629,72.98414611816406,"45,000"
413,Kasarvadavali,Thane,1 BHK Flat 610 sqft,19.268115997314453,72.96880340576172,"13,000"
414,Manpada,Thane,1 BHK Flat 600 sqft,19.234285354614258,72.97235870361328,"18,000"
415,Manpada,Thane,2 BHK Flat 1020 sqft,19.229463577270508,72.97981262207031,"25,000"
416,Waghbil,Thane,1 BHK 580 Sq-ft Flat/Apartment for Rent in Vijay Annex Waghbil,19.258161,72.9754581,"14,000"
417,Ghodbunder Road,Thane,1 BHK 705 Sq-ft Flat/Apartment for Rent in Veera Residency Ghodbunder Road,19.276292,72.964352,"12,000"
418,Kasarvadavali,Thane,1 BHK Flat 625 sqft,19.2713221,72.9689398,"14,000"
419,Hiranandani Estate,Thane,2 BHK Flat 1050 sqft,19.2539119720459,72.98420715332031,"30,000"
420,Hiranandani Estate,Thane,2 BHK Flat 1040 sqft,19.257230758666992,72.98805236816406,"33,000"
421,Anand Nagar,Thane,1 BHK Flat 650 sqft,19.263362884521484,72.96653747558594,"13,500"
422,Kasarvadavali,Thane,1 BHK Flat 580 sqft,19.262784957885742,72.95964050292969,"12,000"
423,Manpada,Thane,3 BHK Flat 1500 sqft,19.2308277,72.9741067,"32,000"
424,Ghodbunder Road,Thane,3 BHK Flat 1450 sqft,19.251440048217773,72.98017120361328,"33,000"
425,Hiranandani Estate,Thane,1 BHK Flat 546 sqft,19.2575583,72.9829639,"19,000"
426,Ghodbunder Road,Thane,3 BHK Flat 1500 sqft,19.265974044799805,72.96646881103516,"23,000"
427,Ghodbunder Road,Thane,3 BHK 1835 Sq-ft Flat/Apartment for Rent in Dosti Imperia Ghodbunder Road,19.205414,72.959681,"43,000"
428,Hiranandani Estate,Thane,3 BHK Flat 1850 sqft,19.258947372436523,72.98674774169922,"55,000"
429,Kavesar,Thane,1 BHK Flat 625 sqft,19.26245880126953,72.97563171386719,"15,000"
430,Waghbil,Thane,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Cosmos Jewels Waghbil,19.2599992194126,72.9688309756233,"22,000"
431,Bhayanderpada,Thane,2 BHK Flat 1150 sqft,19.28445053100586,72.95459747314453,"20,000"
432,Manpada,Thane,1 BHK Flat 565 sqft,19.25806427001953,72.97843933105469,"21,000"
433,Manpada,Thane,1 BHK 730 Sq-ft Flat/Apartment for Rent in Kalpataru Hills Phase 2 Manpada,19.23664,72.9694583333333,"20,000"
434,Kasarvadavali,Thane,1 BHK 665 Sq-ft Flat/Apartment for Rent in Raunak Heights Kasarvadavali,19.264665,72.959789,"12,500"
435,Waghbil,Thane,2 BHK Flat 1000 sqft,19.2572026,72.9718044,"26,000"
436,Ghodbunder Road,Thane,4 BHK 3000 Sq-ft Flat/Apartment for Rent in Rodas Enclave Ghodbunder Road,19.2591843,72.9831185,"95,000"
437,Ghodbunder Road,Thane,2 BHK 950 Sq-ft Flat/Apartment for Rent in Puraniks Rumah Bali Ghodbunder Road,19.281096,72.953788,"19,000"
438,Ghodbunder Road,Thane,2 BHK 950 Sq-ft Flat/Apartment for Rent in Pride Presidency Luxuria Ghodbunder Road,19.228152,72.978415,"23,500"
439,Manpada,Thane,4 BHK 1350 Sq-ft Flat/Apartment for Rent in The Verraton Manpada,19.240329,72.966559,"45,000"
440,Kavesar,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Cosmos Jewels Kavesar,19.2599992194126,72.9688309756233,"21,500"
441,Hiranandani Estate,Thane,2 BHK 1080 Sq-ft Flat/Apartment for Rent in Rodas Enclave Hiranandani Estate,19.2591843,72.9831185,"32,000"
442,Kasarvadavali,Thane,2 BHK 825 Sq-ft Flat/Apartment for Rent in Haware estate Kasarvadavali,19.2713098355099,72.9637666319204,"19,000"
443,Ghodbunder Road,Thane,1 BHK Flat 600 sqft,19.257173538208008,72.98635864257812,"23,000"
444,Patlipada,Thane,4 BHK 2425 Sq-ft Flat/Apartment for Rent in Hiranandani Brookhill Patlipada,19.2407538,72.9726305,"80,000"
445,Anand Nagar,Thane,1 BHK 800 Sq-ft Flat/Apartment for Rent in Lodha Splendora Anand Nagar,19.283103022435,72.956399308722,"14,000"
446,Hiranandani Estate,Thane,4 BHK 3180 Sq-ft Flat/Apartment for Rent in Rodas Enclave Hiranandani Estate,19.2591843,72.9831185,"95,000"
447,Ghodbunder Road,Thane,1 BHK Flat 728 sqft,19.246021270751953,72.97562408447266,"26,000"
448,Ghodbunder Road,Thane,1 BHK 619 Sq-ft Flat/Apartment for Rent in Haware estate Ghodbunder Road,19.2713098355099,72.9637666319204,"12,000"
449,Patlipada,Thane,3 BHK 1550 Sq-ft Flat/Apartment for Rent in Hiranandani Estate Cardinal Patlipada,19.2593448069219,72.9837330147929,"45,500"
450,Ghodbunder Road,Thane,2 BHK 1200 Sq-ft Flat/Apartment for Rent in Dosti Imperia Ghodbunder Road,19.205414,72.959681,"33,000"
451,Anand Nagar,Thane,1 BHK 596 Sq-ft Flat/Apartment for Rent in Raunank Unnathi Woods Phase 6 Anand Nagar,19.263363,72.9665409,"14,500"
452,Ghodbunder Road,Thane,2 BHK 950 Sq-ft Flat/Apartment for Rent in Vijay Vatika Ghodbunder Road,19.2631340622997,72.9747512768218,"19,000"
453,Ghodbunder Road,Thane,1 BHK Flat 540 sqft,19.264665,72.959789,"16,000"
454,Ghodbunder Road,Thane,2 BHK Flat 750 sqft,19.228152,72.978415,"26,000"
455,Ghodbunder Road,Thane,3 BHK Flat 1300 sqft,19.251428,72.969252,"30,875"
456,Hiranandani Estate,Thane,1 BHK 650 Sq-ft Flat/Apartment for Rent in The Walk Hiranandani Estate,19.25675,72.983604,"25,000"
457,Manpada,Thane,1 BHK 650 Sq-ft Flat/Apartment for Rent in Pride Park Manpada,19.229522,72.977089,"19,000"
458,Ghodbunder Road,Thane,"2 BHK 800 Sq-ft Flat/Apartment for Rent in Ghodbunder Road, Thane",19.263431,72.9680802,"17,000"
459,Hiranandani Estate,Thane,3 BHK Flat 1345 sqft,19.257558822631836,72.98296356201172,"45,000"
460,Patlipada,Thane,4 BHK 3600 Sq-ft Flat/Apartment for Rent in One Hiranandani Park Patlipada,19.2444183333333,72.9767616666667,1.0 Lac
461,Ghodbunder Road,Thane,3 BHK 1835 Sq-ft Flat/Apartment for Rent in Dosti Imperia Ghodbunder Road,19.205414,72.959681,"48,000"
462,Anand Nagar,Thane,2 BHK Flat 750 sqft,19.268253326416016,72.97467803955078,"16,000"
463,Ghodbunder Road,Thane,2 BHK 1068 Sq-ft Flat/Apartment for Rent in Acme Ozone Ghodbunder Road,19.234578,72.972307,"24,000"
464,Kasarvadavali,Thane,1 BHK 640 Sq-ft Flat/Apartment for Rent in Rosa Gardenia Kasarvadavali,19.266594408209,72.9627426539698,"14,500"
465,Manpada,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Cosmos Lounge Manpada,19.2403074406356,72.969553,"23,000"
466,Manpada,Thane,1 BHK Flat 580 sqft,19.2308277,72.9741067,"17,000"
467,Waghbil,Thane,2 BHK Flat 800 sqft,19.255756378173828,72.97441101074219,"20,000"
468,Manpada,Thane,3 BHK 1130 Sq-ft Flat/Apartment for Rent in Neelkanth Woods Manpada,19.2446042,72.96821,"27,500"
469,Waghbil,Thane,3 BHK 1450 Sq-ft Flat/Apartment for Rent in Vijay Enclave Waghbil,19.253986,72.97355,"27,000"
470,Manpada,Thane,2 BHK 1045 Sq-ft Flat/Apartment for Rent in Niharika Spaces Manpada,19.225577,72.970877,"31,000"
471,Ghodbunder Road,Thane,1 BHK 700 Sq-ft Flat/Apartment for Rent in One Hiranandani Park Ghodbunder Road,19.2444183333333,72.9767616666667,"26,000"
472,Waghbil,Thane,2 BHK 995 Sq-ft Flat/Apartment for Rent in Vijay Galaxy Waghbil,19.254539,72.973465,"27,000"
473,Manpada,Thane,3 BHK 1654 Sq-ft Flat/Apartment for Rent in Dosti Imperia Manpada,19.205414,72.959681,"40,000"
474,Ghodbunder Road,Thane,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Lodha Splendora Ghodbunder Road,19.283103022435,72.956399308722,"19,000"
475,Kasarvadavali,Thane,2 BHK 558 Sq-ft Flat/Apartment for Rent in Unnathi Greens Kasarvadavali,19.2654,72.97258,"18,000"
476,Ghodbunder Road,Thane,3 BHK 1300 Sq-ft Flat/Apartment for Rent in Cosmos Jewels Ghodbunder Road,19.2599992194126,72.9688309756233,"26,500"
