,Locality,Region,Type,latitude,longitude,price
141,Majiwada,Thane,2 BHK 1170 Sq-ft Flat/Apartment for Rent in Rustomjee Azziano Majiwada,19.206731,72.98791,"28,000"
142,Kolshet,Thane,2 BHK Flat 1200 sqft,19.228321075439453,72.98680114746094,"24,000"
143,Majiwada,Thane,2 BHK Flat 1170 sqft,19.207387924194336,72.98785400390625,"43,000"
144,Ram Maruti Road,Thane,2 BHK Flat 1200 sqft,19.191821,72.972387,"30,000"
145,Thane West,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Acme Thane West,19.225129,72.9772647,"27,000"
146,Majiwada,Thane,2 BHK 1400 Sq-ft Flat/Apartment for Rent in Sheth Avalon Majiwada,19.2086072933165,72.9735877101495,"34,000"
147,Thane West,Thane,3 BHK Flat 1700 sqft,19.21070098876953,72.97699737548828,"35,000"
148,Manpada,Thane,2 BHK 999 Sq-ft Flat/Apartment for Rent in Nexus Hyde Park Manpada,19.227972,72.974701,"23,000"
149,Majiwada,Thane,2 BHK 960 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Priva Majiwada,19.214872,72.987236,"30,000"
150,Thane West,Thane,1 BHK 680 Sq-ft Flat/Apartment for Rent in Raunak Delight Kasarwadavali,19.265345,72.96039,"12,000"
151,Kolshet Road,Thane,2 BHK 1020 Sq-ft Flat/Apartment for Rent in Lodha Amara Kolshet Road,19.233686,72.988434,"22,000"
152,Thane West,Thane,3 BHK 1300 Sq-ft Flat/Apartment for Rent in Satguru Solitaire kasarwadavli,19.2709473,72.9643835,"25,000"
153,Dhokali,Thane,1 BHK 550 Sq-ft Flat/Apartment for Rent in Shruti Park Dhokali,19.226614,72.981138,"14,000"
154,Thane West,Thane,3 BHK 1560 Sq-ft Flat/Apartment for Rent in Neelkanth Palms Thane West,19.220528921958,72.9760541808747,"40,000"
155,Thane West,Thane,2 BHK 1150 Sq-ft Flat/Apartment for Rent in Laxmi Narayan Residency Thane West,19.2187686,72.9598984,"27,000"
156,Thane West,Thane,3 BHK 1450 Sq-ft Flat/Apartment for Rent in Project Hiranandani Estate Thane West,19.255596,72.982265,"38,000"
157,Thane West,Thane,3 BHK 1400 Sq-ft Flat/Apartment for Rent in Project Hiranandani Meadows Thane West,19.227022,72.971892,"44,000"
158,Kolshet Road,Thane,3 BHK 1600 Sq-ft Flat/Apartment for Rent in Sunrise by Kalpataru Kolshet Road,19.228471,72.987741,"38,000"
159,Majiwada,Thane,2 BHK 900 Sq-ft Flat/Apartment for Rent in Neelkanth Palms Majiwada,19.220528921958,72.9760541808747,"26,500"
160,Majiwada,Thane,3 BHK 1080 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Majiwada,19.215186,72.987193,"35,000"
161,Manpada,Thane,1 BHK 500 Sq-ft Flat/Apartment for Rent in Neelkanth Greens Manpada,19.243536,72.97065,"13,000"
162,Majiwada,Thane,2 BHK 900 Sq-ft Flat/Apartment for Rent in Vasant Fiona Majiwada,19.212876,72.975306,"31,000"
163,Thane West,Thane,2 BHK 850 Sq-ft Flat/Apartment for Rent in Prestige Residency Thane West,19.2516644,72.9696653,"27,000"
164,Manpada,Thane,3 BHK 1350 Sq-ft Flat/Apartment for Rent in Happy Valley Manpada,19.2376753,72.96987,"36,000"
165,Manpada,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Kalpataru Hills Manpada,19.2364557031356,72.965323,"24,000"
166,Manpada,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Kalpataru Hills Manpada,19.2364557031356,72.965323,"26,000"
167,Manpada,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Pride Park Manpada,19.229522,72.977089,"23,000"
168,Manpada,Thane,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Happy Valley Manpada,19.2376753,72.96987,"25,000"
169,Kolshet Road,Thane,3 BHK 1500 Sq-ft Flat/Apartment for Rent in Lodha Amara Kolshet Road,19.233686,72.988434,"35,000"
170,Manpada,Thane,3 BHK 1493 Sq-ft Flat/Apartment for Rent in Acme Ozone Manpada,19.234578,72.972307,"32,000"
171,Majiwada,Thane,2 BHK 900 Sq-ft Flat/Apartment for Rent in Rutu Park Majiwada,19.209888,72.980982,"25,000"
172,Kolshet,Thane,3 BHK 1397 Sq-ft Flat/Apartment for Rent in Pride Palms Kolshet,19.233777,72.98597911,"29,000"
173,Khopat,Thane,1 BHK Flat 550 sqft,19.201795,72.972433,"16,000"
174,Teen Hath Naka,Thane,2 BHK 950 Sq-ft Flat/Apartment for Rent in Kanakia Eternity Teen Hath Naka,19.185884,72.963982,"37,000"
