,Locality,Region,Type,latitude,longitude,price
93,Balkum Pada,Thane,1 BHK Flat 620 sqft,19.22331378,72.98849622,"19,000"
94,Majiwada,Thane,"2 BHK 1140 Sq-ft Flat/Apartment for Rent in Majiwada, Thane",19.215652,72.991208,"28,500"
95,Majiwada,Thane,1 BHK Flat 649 sqft,19.215687,72.98264,"18,667"
96,Majiwada,Thane,2 BHK Flat 787 sqft,19.215186,72.987193,"35,000"
97,Balkum Pada,Thane,3 BHK Flat 1335 sqft,19.2231290047266,72.98728,"36,000"
98,Majiwada,Thane,2 BHK Flat 820 sqft,19.214872,72.987236,"32,000"
99,Majiwada,Thane,2 BHK Flat 815 sqft,19.2128973,72.9832952,"24,000"
100,Majiwada,Thane,2 BHK Flat 798 sqft,19.206731,72.98791,"28,000"
101,Majiwada,Thane,1 BHK Flat 596 sqft,19.2105026,72.9717902,"24,000"
102,Majiwada,Thane,3 BHK Flat 1900 sqft,19.208801,72.987206,"34,000"
103,Majiwada,Thane,2 BHK Flat 787 sqft,19.215186,72.987193,"28,000"
104,Balkum Pada,Thane,1 BHK Flat 620 sqft,19.22331378,72.98849622,"18,000"
105,Balkum Pada,Thane,1 BHK Flat 620 sqft,19.22331378,72.98849622,"18,000"
106,Majiwada,Thane,2 BHK Flat 787 sqft,19.215186,72.987193,"21,980"
107,Majiwada,Thane,1 BHK Flat 723 sqft,19.215687,72.98264,"23,000"
108,Balkum Pada,Thane,2 BHK Flat 830 sqft,19.22331378,72.98849622,"24,000"
109,Balkum Pada,Thane,1 BHK Flat 620 sqft,19.22331378,72.98849622,"21,000"
110,Balkum Pada,Thane,1 BHK Flat 620 sqft,19.22331378,72.98849622,"18,000"
111,Majiwada,Thane,2 BHK Flat 680 sqft,19.21753,72.991134,"5,250"
112,Majiwada,Thane,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Priva Majiwada,19.214872,72.987236,"33,000"
113,Majiwada,Thane,2 BHK 1260 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Priva Majiwada,19.214872,72.987236,"29,000"
114,Majiwada,Thane,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Sheth Avalon Majiwada,19.2086072933165,72.9735877101495,"30,000"
115,Majiwada,Thane,4 BHK 2100 Sq-ft Flat/Apartment for Rent in Vasant Lawns Majiwada,19.212072,72.9752984,"80,000"
116,Majiwada,Thane,2 BHK 1135 Sq-ft Flat/Apartment for Rent in Rustomjee Urbania Majiwada,19.208801,72.987206,"27,000"
117,Majiwada,Thane,2 BHK 1320 Sq-ft Flat/Apartment for Rent in Lodha Paradise Majiwada,19.2128973,72.9832952,"30,000"
118,Balkum Pada,Thane,2 BHK 750 Sq-ft Flat/Apartment for Rent in Highland Haven Balkum village,19.2179716569585,72.9921362349445,"22,000"
119,Balkum Pada,Thane,2 BHK 900 Sq-ft Flat/Apartment for Rent in Runwal Eirene Balkum village,19.22331378,72.98849622,"23,000"
120,Balkum Pada,Thane,2 BHK 787 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Balkum village,19.215186,72.987193,"28,000"
121,Majiwada,Thane,2 BHK 980 Sq-ft Flat/Apartment for Rent in Rustomjee Urbania Majiwada,19.208801,72.987206,"24,500"
122,Majiwada,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Rustomjee Aurelia Balkum Pada - Majiwada,19.207397,72.988236,"25,500"
123,Majiwada,Thane,2 BHK 1170 Sq-ft Flat/Apartment for Rent in Rustomjee Urbania Majiwada,19.208801,72.987206,"37,000"
124,Balkum Pada,Thane,2 BHK 1250 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Balkum village,19.215186,72.987193,"32,000"
125,Balkum Pada,Thane,2 BHK 1200 Sq-ft Flat/Apartment for Rent in Rustomjee Azziano Balkum village,19.206731,72.98791,"29,000"
126,Majiwada,Thane,3 BHK Flat 1350 sqft,19.215652465820312,72.9912109375,"35,000"
127,Majiwada,Thane,3 BHK 1500 Sq-ft Flat/Apartment for Rent in Vasant Lawns Majiwada,19.212072,72.9752984,"52,000"
128,Majiwada,Thane,2 BHK Flat 900 sqft,19.215652,72.991208,"28,000"
129,Balkum Pada,Thane,1 BHK 620 Sq-ft Flat/Apartment for Rent in Runwal Eirene Balkum village,19.22331378,72.98849622,"17,500"
130,Balkum Pada,Thane,3 BHK 1335 Sq-ft Flat/Apartment for Rent in Runwal Garden City Balkum village,19.2231290047266,72.98728,"36,000"
