,Locality,Region,Type,latitude,longitude,price
47,Andheri West,Mumbai,Studio Apartment 400 sqft,19.147706985473633,72.84261322021484,"31,000"
48,Andheri West,Mumbai,"2 BHK 950 Sq-ft Flat/Apartment for Rent in Andheri West, Mumbai",19.11918830871582,72.86360931396484,"55,000"
49,Andheri West,Mumbai,"2 BHK 1000 Sq-ft Flat/Apartment for Rent in Andheri West, Mumbai",19.149118423461914,72.8428726196289,"59,000"
50,Veera Desai Road,Mumbai,1 BHK 650 Sq-ft Flat/Apartment for Rent in Kia Park Apartments Veera Desai Road,19.1378673,72.8361027,"55,000"
51,Andheri West,Mumbai,2 BHK Flat 1155 sqft,19.111671447753906,72.84334564208984,"70,000"
52,Andheri West,Mumbai,2 BHK Flat 900 sqft,19.129737854003906,72.82915496826172,"65,000"
53,Azad Nagar - Andheri West,Mumbai,2 BHK Flat 1000 sqft,19.129108428955078,72.83525848388672,"50,000"
54,Andheri West,Mumbai,2 BHK Flat 720 sqft,19.129737854003906,72.82915496826172,1.5 Lac
55,Andheri West,Mumbai,1 BHK 700 Sq-ft Flat/Apartment for Rent in Yamuna Apartment Andheri West,19.1297376,72.8291555,"35,000"
56,Andheri West,Mumbai,3 BHK 1350 Sq-ft Flat/Apartment for Rent in Indra Darshan Apartment Andheri West,19.147811,72.829207,"75,000"
57,Andheri West,Mumbai,3 BHK 1400 Sq-ft Flat/Apartment for Rent in Royal Classic Co Op Society Andheri West,19.13894569,72.82940015,"74,000"
58,Lokhandwala Complex,Mumbai,Studio Apartment 400 sqft,19.14236068725586,72.82533264160156,"28,000"
59,Andheri West,Mumbai,2 BHK 850 Sq-ft Flat/Apartment for Rent in Trishul Apartment Andheri West,19.1430577,72.8253797,"60,000"
60,Andheri West,Mumbai,2 BHK 1334 Sq-ft Flat/Apartment for Rent in Madhuban Apartment Andheri West,19.1264931098351,72.8293271354831,1.1 Lac
61,Andheri West,Mumbai,3 BHK 1400 Sq-ft Flat/Apartment for Rent in Evershine Green Andheri West,19.1463311089977,72.834625772999,"78,000"
62,Andheri West,Mumbai,2 BHK Builder Floor 860 sqft,19.119022369384766,72.86412048339844,"55,000"
63,Andheri West,Mumbai,3 BHK 1941 Sq-ft Flat/Apartment for Rent in HDIL Metropolis Andheri West,19.130537,72.828494,"72,000"
64,Andheri West,Mumbai,2 BHK Flat 900 sqft,19.129737854003906,72.82915496826172,"50,000"
65,Veera Desai Road,Mumbai,3 BHK 1350 Sq-ft Flat/Apartment for Rent in Evershine Embassy Veera Desai Road,19.140793043201,72.8367363728463,"55,000"
66,Seven Bungalows,Mumbai,1 BHK 700 Sq-ft Flat/Apartment for Rent in 7 Bungalow Seven Bungalows,19.1284235,72.8198761,"45,000"
67,Azad Nagar - Andheri West,Mumbai,3 BHK Flat 1650 sqft,19.129270553588867,72.83601379394531,"75,000"
68,SV Patel Nagar,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Shiv Kutir SV Patel Nagar,19.1404489106589,72.8187706702647,"50,000"
69,4 Bunglows,Mumbai,3 BHK Flat 1945 sqft,19.131162643432617,72.82827758789062,"75,000"
70,Lokhandwala Complex,Mumbai,3 BHK Flat 1000 sqft,19.146604537963867,72.8276138305664,"60,000"
71,Andheri West,Mumbai,1 BHK Flat 600 sqft,19.129737854003906,72.82915496826172,"50,000"
72,Lokhandwala Complex,Mumbai,3 BHK 1295 Sq-ft Flat/Apartment for Rent in Oberoi Springs Lokhandwala Complex,19.138865,72.834731,"90,000"
73,D.N. Nagar,Mumbai,2 BHK 700 Sq-ft Flat/Apartment for Rent in Blue Star Co Op Housing Society D.N. Nagar,19.12419,72.83021,"44,000"
74,4 Bunglows,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Gitaprakash Apartment 4 Bunglows,0.0,0.0,"45,000"
75,4 Bunglows,Mumbai,2 BHK 1200 Sq-ft Flat/Apartment for Rent in Western Heights 4 Bunglows,19.129387,72.827935,"90,000"
76,D.N. Nagar,Mumbai,3 BHK 1750 Sq-ft Flat/Apartment for Rent in Rustomjee Elita D.N. Nagar,19.123135,72.8256728,1.3 Lac
77,Lokhandwala Complex,Mumbai,3 BHK 1360 Sq-ft Flat/Apartment for Rent in Runwal Elegante Lokhandwala Complex,19.1417141806255,72.828495599599,1.3 Lac
78,Lokhandwala Complex,Mumbai,2 BHK Flat 1100 sqft,19.14209747314453,72.82372283935547,"65,000"
79,Lokhandwala Complex,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Anushka CHS Lokhandwala Complex,19.14413,72.8241,"50,000"
80,Lokhandwala Complex,Mumbai,2 BHK Flat 1089 sqft,19.14413,72.8241,"58,000"
81,Andheri West,Mumbai,2 BHK 1250 Sq-ft Flat/Apartment for Rent in Raheja Classique Andheri West,19.140062,72.829136,"85,000"
82,Juhu Versova Link Road - Andheri West,Mumbai,2 BHK Flat 950 sqft,19.123052,72.824523,"57,000"
83,Andheri West,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Kabra Paradise Andheri West,19.126972,72.832134,"50,000"
84,Andheri West,Mumbai,3 BHK 1900 Sq-ft Flat/Apartment for Rent in Panorama Tower Andheri West,19.1294189,72.8315772,"75,000"
85,Andheri West,Mumbai,1 BHK 650 Sq-ft Flat/Apartment for Rent in Sundervan Complex Andheri West,19.1373587,72.8287447,"50,000"
86,4 Bunglows,Mumbai,3 BHK 1180 Sq-ft Flat/Apartment for Rent in HDIL Metropolis 4 Bunglows,19.130537,72.828494,"72,000"
87,Versova Village,Mumbai,3 BHK 1700 Sq-ft Flat/Apartment for Rent in The Lumiere Versova Village,19.1367541,72.8214303,"99,000"
88,Andheri West,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in 7 Bungalow Andheri West,19.1284235,72.8198761,"59,000"
89,4 Bunglows,Mumbai,2 BHK 1400 Sq-ft Flat/Apartment for Rent in Western Heights 4 Bunglows,19.129387,72.827935,"85,000"
90,Andheri West,Mumbai,1 BHK Flat 500 sqft,19.129737854003906,72.82915496826172,"40,000"
91,Andheri West,Mumbai,3 BHK 1360 Sq-ft Flat/Apartment for Rent in Runwal Elegante Andheri West,19.1417141806255,72.828495599599,"95,000"
92,Andheri West,Mumbai,3 BHK Flat 1500 sqft,72.82915496826172,19.129737854003906,"55,000"
93,Andheri West,Mumbai,3 BHK 1760 Sq-ft Flat/Apartment for Rent in Rustomjee Elita Upper Juhu,19.123135,72.8256728,1.2 Lac
94,Andheri West,Mumbai,3 BHK Flat 1500 sqft,19.1297376,72.8291555,"62,000"
95,D.N. Nagar,Mumbai,3 BHK Flat 1500 sqft,19.124189376831055,72.83020782470703,"85,000"
96,Andheri West,Mumbai,2 BHK 850 Sq-ft Flat/Apartment for Rent in Oshiwara mhada Andheri West,19.149266,72.833536,"52,000"
97,4 Bunglows,Mumbai,2 BHK Flat 1258 sqft,0.0,0.0,"45,000"
98,Andheri West,Mumbai,3 BHK 1700 Sq-ft Flat/Apartment for Rent in AlKa Apartments Andheri West,19.11730937,72.84442876,"70,000"
99,Azad Nagar 2,Mumbai,2 BHK Flat 1250 sqft,19.131203,72.834365,"55,000"
100,Amboli,Mumbai,2 BHK Flat 850 sqft,19.128826141357422,72.84397888183594,"42,000"
101,D.N. Nagar,Mumbai,2 BHK Flat 1100 sqft,19.124189376831055,72.83020782470703,"40,000"
102,Andheri West,Mumbai,4 BHK 4300 Sq-ft Flat/Apartment for Rent in Windsor Grande Residences Andheri West,19.1508537582477,72.8328921902958,2.5 Lac
103,Andheri West,Mumbai,2 BHK 1120 Sq-ft Flat/Apartment for Rent in Rustomjee Elements Andheri West,19.120471,72.82818,"50,000"
104,Andheri West,Mumbai,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Creek Crest Andheri West,19.1258549,72.8256056,"50,000"
105,Versova Village,Mumbai,1 BHK Flat 650 sqft,0.0,0.0,"23,000"
106,Lokhandwala Complex,Mumbai,4 BHK 3300 Sq-ft Flat/Apartment for Rent in Windsor Grande Residences Lokhandwala Complex,19.1508537582477,72.8328921902958,2.8 Lac
107,Andheri West,Mumbai,3 BHK 1900 Sq-ft Flat/Apartment for Rent in Windsor Grande Residences Andheri Link Road Extension,19.1508537582477,72.8328921902958,1.5 Lac
108,Lokhandwala Complex,Mumbai,2 BHK 1360 Sq-ft Flat/Apartment for Rent in Raheja Classique Lokhandwala Complex,19.140062,72.829136,"70,000"
109,Andheri West,Mumbai,1 BHK Flat 550 sqft,19.129737854003906,72.82915496826172,"30,000"
