,Locality,Region,Type,latitude,longitude,price
530,Film City Road,Mumbai,2 BHK Flat 1100 sqft,19.16732,72.87681,"35,000"
531,Aarey Milk Colony,Mumbai,1 BHK 350 Sq-ft Flat/Apartment for Rent in Summit Apartment Aarey Milk Colony,19.1556599477885,72.8852016782557,"16,000"
532,Bimbisar Nagar,Mumbai,4 BHK 1914 Sq-ft Flat/Apartment for Rent in Raheja Ridgewood Bimbisar Nagar,19.1462121,72.8534961,"80,000"
533,Goregaon East,Mumbai,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Yashodham Complex Gen. A.K. Vaidya marg,19.173421,72.866673,"39,000"
534,Goregaon East,Mumbai,4 BHK 3230 Sq-ft Flat/Apartment for Rent in Oberoi Esquire Goregaon East,19.1590077,72.8692711,2.1 Lac
535,Goregaon East,Mumbai,2 BHK Flat 1200 sqft,19.1590077,72.8692711,"38,000"
536,Goregaon East,Mumbai,3 BHK Flat 1500 sqft,19.1590077,72.8692711,"65,000"
537,Film City Road,Mumbai,1 BHK 741 Sq-ft Flat/Apartment for Rent in Mantri Park Film City Road,19.1696363631805,72.8813072936111,"32,000"
538,Goregaon East,Mumbai,3 BHK 1650 Sq-ft Flat/Apartment for Rent in Lodha Fiorenza Goregaon East,19.1547839,72.8540607,"80,000"
539,Goregaon East,Mumbai,3 BHK 1300 Sq-ft Flat/Apartment for Rent in Lodha Fiorenza Goregaon East,19.1547839,72.8540607,"80,000"
540,Sai Baba Complex,Mumbai,4 BHK 3375 Sq-ft Flat/Apartment for Rent in Oberoi Esquire Sai Baba Complex,19.16932,72.86816,3.5 Lac
541,Film City Road,Mumbai,2 BHK 860 Sq-ft Flat/Apartment for Rent in Riddhi Garden Film City Road,19.1783674781759,72.8717415195901,"33,000"
542,Goregaon East,Mumbai,3 BHK 1820 Sq-ft Flat/Apartment for Rent in Oberoi Exquisite Goregaon East,19.17167384,72.86478709,"95,000"
543,Film City Road,Mumbai,2 BHK Flat 1045 sqft,19.16732,72.87681,"44,000"
544,Goregaon East,Mumbai,1 BHK 590 Sq-ft Flat/Apartment for Rent in Royal Palms Goregaon East,19.153299,72.886621,"22,000"
545,Gokuldham,Mumbai,3 BHK 1400 Sq-ft Flat/Apartment for Rent in Heena Gaurav Jewels Gokuldham,19.1753667459889,72.8706262702931,"48,000"
546,Goregaon East,Mumbai,1 BHK Flat 700 sqft,19.163867950439453,72.85096740722656,"30,000"
547,Film City Road,Mumbai,2 BHK 1020 Sq-ft Flat/Apartment for Rent in Shagun Tower Film City Road,19.1766244851464,72.8676068236557,"50,000"
548,Film City Road,Mumbai,2 BHK Flat 1075 sqft,19.16732,72.87681,"32,000"
