,Locality,Region,Type,latitude,longitude,price
490,Sion Trombay Road,Mumbai,2 BHK Flat 850 sqft,19.053375,72.897061,"47,000"
491,P Lokhande Marg,Mumbai,1 BHK Flat 550 sqft,19.062577,72.901253,"23,000"
492,Chembur,Mumbai,1 BHK Flat 330 sqft,19.044437408447266,72.89618682861328,"22,000"
493,Tilak Nagar - Harbour Line,Mumbai,2 BHK Flat 800 sqft,19.068050384521484,72.89604949951172,"44,000"
494,Chembur East,Mumbai,2 BHK Flat 950 sqft,19.04391098022461,72.8987808227539,"48,000"
495,Chembur,Mumbai,2 BHK Flat 1150 sqft,19.05562400817871,72.89039611816406,"52,000"
496,Chembur,Mumbai,2 BHK Flat 1000 sqft,19.064865112304688,72.91136932373047,"42,000"
497,Chembur,Mumbai,1 BHK Flat 500 sqft,19.054399490356445,72.8901596069336,"25,000"
498,Chembur Colony,Mumbai,1 BHK 360 Sq-ft Flat/Apartment for Rent in Navjivan Co operative Housing Society Chembur Colony,19.0619386,72.8659366,"17,000"
499,Chembur,Mumbai,2 BHK Flat 850 sqft,19.032798767089844,72.89635467529297,"42,000"
500,Chembur,Mumbai,2 BHK 877 Sq-ft Flat/Apartment for Rent in Alta Vista Chembur,19.053946,72.885286,"40,000"
501,Chembur,Mumbai,3 BHK 1878 Sq-ft Flat/Apartment for Rent in MM Spectra Chembur,19.0621455334278,72.8942925526498,"65,000"
502,Chembur,Mumbai,3 BHK 1800 Sq-ft Flat/Apartment for Rent in Ganga Tower II Chembur,19.0327996,72.8963568,"80,000"
503,Chembur,Mumbai,2 BHK Flat 890 sqft,19.053909301757812,72.90553283691406,"45,000"
504,Chembur,Mumbai,3 BHK 1500 Sq-ft Flat/Apartment for Rent in Sai Simran Tower Chembur,19.049127,72.9171969,"60,000"
505,Chembur,Mumbai,3 BHK 1650 Sq-ft Flat/Apartment for Rent in Satyam Springs Chembur,19.0508155,72.9132023,"90,000"
506,Chembur,Mumbai,3 BHK Flat 1755 sqft,19.0327996,72.8963568,"69,000"
507,Chembur,Mumbai,2 BHK 1200 Sq-ft Flat/Apartment for Rent in Bhoj Bhawan Chembur,19.0542238356812,72.892196952087,"48,000"
508,Chembur,Mumbai,2 BHK 900 Sq-ft Flat/Apartment for Rent in Twinkle Star CHS Chembur,19.0327996,72.8963568,"42,000"
509,Chembur,Mumbai,3 BHK Flat 1550 sqft,19.032798767089844,72.89635467529297,"75,000"
510,Chembur,Mumbai,3 BHK 1600 Sq-ft Flat/Apartment for Rent in MM Spectra Chembur,19.0621455334278,72.8942925526498,"65,000"
511,Chembur,Mumbai,2 BHK Flat 1380 sqft,19.05157470703125,72.90754699707031,"52,000"
512,Chembur,Mumbai,2 BHK Flat 1050 sqft,19.052080154418945,72.89048767089844,"50,000"
513,Chembur,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in New Vishwas Apartment Chembur,19.0327996,72.8963568,"45,000"
514,Chembur,Mumbai,2 BHK 1100 Sq-ft Flat/Apartment for Rent in diamond garden Chembur,19.0531452,72.902321,"45,000"
515,Chembur,Mumbai,"3 BHK 1900 Sq-ft Flat/Apartment for Rent in diamond garden Diamond GardenBasant Garden,",19.0531452,72.902321,"89,000"
516,Chembur,Mumbai,1 BHK 680 Sq-ft Flat/Apartment for Rent in Sheth Heights Chembur,19.040167408505,72.8956623022811,"37,000"
517,Chembur,Mumbai,1 BHK 600 Sq-ft Flat/Apartment for Rent in Ek Omkar Chembur,19.0506736,72.8859162,"33,000"
518,Chembur,Mumbai,2 BHK 1025 Sq-ft Flat/Apartment for Rent in Sanjona Gulmarg Towers Chembur,19.0327996,72.8963568,"50,000"
519,Chembur,Mumbai,2 BHK Flat 750 sqft,19.069522857666016,72.9031982421875,"33,000"
520,Chembur,Mumbai,3 BHK Flat 1450 sqft,19.064842224121094,72.88958740234375,"55,000"
521,Chembur,Mumbai,2 BHK 1320 Sq-ft Flat/Apartment for Rent in Khanna Apartment Near Diamond Garden,19.0327996,72.8963568,"55,000"
